CHR	START	END	INDEX	SOX2
chr8	60711101	60712101	194	1
chr8	60711426	60712426	195	1
chr8	61099611	61100611	196	1
chr8	61560868	61561868	197	1
chr8	61878319	61879319	198	1
chr8	61947147	61948147	199	0
chr8	61956927	61957927	200	0
chr8	62134971	62135971	201	1
chr8	63003650	63004650	202	0
chr8	63183640	63184640	203	1
chr8	63190582	63191582	204	0
chr8	63191322	63192322	205	0
chr8	63200064	63201064	206	0
chr8	63206696	63207696	207	1
chr8	65476326	65477326	208	1
chr8	65861192	65862192	209	1
chr8	65928876	65929876	210	0
chr8	66016772	66017772	211	1
chr8	66732969	66733969	212	1
chr8	67073023	67074023	213	0
chr8	67081974	67082974	214	1
chr8	67082370	67083370	215	1
chr8	67096827	67097827	216	1
chr8	67119856	67120856	217	0
chr8	67141375	67142375	218	0
chr8	67181932	67182932	219	0
chr8	67195502	67196502	220	1
chr8	67245695	67246695	221	0
chr8	67253483	67254483	222	0
chr8	67293777	67294777	223	0
chr8	67329820	67330820	224	0
chr8	67330294	67331294	225	1
chr8	67472698	67473698	226	0
chr8	67884149	67885149	227	0
chr8	68066742	68067742	228	1
chr8	68179553	68180553	229	1
chr8	68226324	68227324	230	1
chr8	68547414	68548414	231	0
chr8	68554351	68555351	232	0
chr8	68627206	68628206	233	0
chr8	68736935	68737935	234	0
chr8	68843659	68844659	235	0
chr8	68996449	68997449	236	0
chr8	69004530	69005530	237	0
chr8	69051031	69052031	238	0
chr8	69118146	69119146	239	0
chr8	69124809	69125809	240	0
chr8	69364456	69365456	241	0
chr8	69558709	69559709	242	0
chr8	69712124	69713124	243	1
chr8	69888578	69889578	244	1
chr8	70300356	70301356	245	1
chr8	70367755	70368755	246	0
chr8	70398943	70399943	247	1
chr8	70595143	70596143	248	1
chr8	70680745	70681745	249	1
chr8	71238341	71239341	250	1
chr8	71431719	71432719	251	1
chr8	71701910	71702910	252	0
chr8	71856814	71857814	253	1
chr8	71896335	71897335	254	0
chr8	71931843	71932843	255	0
chr8	72671559	72672559	256	1
chr8	72814337	72815337	257	1
chr8	73023624	73024624	258	1
chr8	73488824	73489824	259	1
chr8	73493449	73494449	260	0
chr8	73681110	73682110	261	1
chr8	73798407	73799407	262	0
chr8	74093772	74094772	263	0
chr8	74351737	74352737	264	1
chr8	74376869	74377869	265	0
chr8	74633217	74634217	266	1
chr8	74930084	74931084	267	1
chr8	76234234	76235234	268	0
chr8	76379036	76380036	269	1
chr8	76400127	76401127	270	1
chr8	76491231	76492231	271	1
chr8	76646226	76647226	272	0
chr8	76865437	76866437	273	0
chr8	76965132	76966132	274	0
chr8	77055469	77056469	275	1
chr8	77540793	77541793	276	1
chr8	78232669	78233669	277	1
chr8	78726759	78727759	278	1
chr8	79075457	79076457	279	1
chr8	79132596	79133596	280	1
chr8	79215556	79216556	281	1
chr8	79408775	79409775	282	0
chr8	79668145	79669145	283	1
chr8	79839412	79840412	284	1
chr8	79960427	79961427	285	0
chr8	80092809	80093809	286	0
chr8	81088209	81089209	287	0
chr8	81192994	81193994	288	0
chr8	81345316	81346316	289	0
chr8	81460093	81461093	290	0
chr8	81635321	81636321	291	1
chr8	81665952	81666952	292	0
chr8	81751178	81752178	293	1
chr8	81766723	81767723	294	0
chr8	81803804	81804804	295	0
chr8	81814788	81815788	296	1
chr8	81825089	81826089	297	0
chr8	84629025	84630025	298	0
chr8	85035536	85036536	299	1
chr8	85201025	85202025	300	0
chr8	86096430	86097430	301	0
chr8	86096986	86097986	302	1
chr8	86366821	86367821	303	0
chr8	86452973	86453973	304	0
chr8	86476695	86477695	305	0
chr8	86492867	86493867	306	0
chr8	86528120	86529120	307	1
chr8	86542202	86543202	308	0
chr8	86721533	86722533	309	0
chr8	87755775	87756775	310	0
chr8	87906199	87907199	311	0
chr8	87929482	87930482	312	0
chr8	88325467	88326467	313	1
chr8	88506804	88507804	314	1
chr8	88755531	88756531	315	1
chr8	88851709	88852709	316	1
chr8	88852167	88853167	317	1
chr8	89009297	89010297	318	1
chr8	89246158	89247158	319	1
chr8	89251610	89252610	320	0
chr8	89307149	89308149	321	1
chr8	89350336	89351336	322	1
chr8	89363026	89364026	323	1
chr8	89591638	89592638	324	0
chr8	89630208	89631208	325	0
chr8	89738272	89739272	326	1
chr8	89759626	89760626	327	0
chr8	89768770	89769770	328	0
chr8	89871246	89872246	329	0
chr8	89896916	89897916	330	0
chr8	89985944	89986944	331	0
chr8	90107821	90108821	332	1
chr8	90125709	90126709	333	1
chr8	90253830	90254830	334	0
chr8	90254671	90255671	335	1
chr8	90309191	90310191	336	0
chr8	90479132	90480132	337	0
chr8	90624584	90625584	338	1
chr8	90835359	90836359	339	1
chr8	90899490	90900490	340	0
chr8	90923304	90924304	341	0
chr8	91011988	91012988	342	1
chr8	91128918	91129918	343	0
chr8	91162830	91163830	344	0
chr8	91181327	91182327	345	1
chr8	91211329	91212329	346	1
chr8	91251532	91252532	347	1
chr8	91302607	91303607	348	0
chr8	91360688	91361688	349	0
chr8	91646284	91647284	350	1
chr8	91852309	91853309	351	0
chr8	91963553	91964553	352	0
chr8	92127708	92128708	353	0
chr8	92211254	92212254	354	1
chr8	92976175	92977175	355	1
chr8	93701974	93702974	356	1
chr8	94409727	94410727	357	1
chr8	94493334	94494334	358	0
chr8	94695954	94696954	359	1
chr8	94760668	94761668	360	0
chr8	94782438	94783438	361	0
chr8	95138280	95139280	362	1
chr8	95607146	95608146	363	0
chr8	95869260	95870260	364	1
chr8	96470075	96471075	365	1
chr8	96503158	96504158	366	1
chr8	96671028	96672028	367	0
chr8	96723943	96724943	368	0
chr8	96754742	96755742	369	1
chr8	96923049	96924049	370	1
chr8	97695938	97696938	371	0
chr8	97939991	97940991	372	1
chr8	98472108	98473108	373	1
chr8	98509682	98510682	374	1
chr8	98687946	98688946	375	0
chr8	98795320	98796320	376	1
chr8	99035296	99036296	377	0
chr8	99036443	99037443	378	0
chr8	99151951	99152951	379	1
chr8	99291025	99292025	380	0
chr8	99304232	99305232	381	0
chr8	99333576	99334576	382	0
chr8	99419348	99420348	383	0
chr8	99464276	99465276	384	0
chr8	99494665	99495665	385	1
chr8	99753958	99754958	386	0
chr8	99929529	99930529	387	1
chr8	100058662	100059662	388	0
chr8	100084269	100085269	389	0
chr8	100251480	100252480	390	1
chr8	100256956	100257956	391	0
chr8	100270307	100271307	392	1
chr8	100288101	100289101	393	1
chr8	100598372	100599372	394	0
chr8	100953809	100954809	395	1
chr8	101207834	101208834	396	1
chr8	101980232	101981232	397	1
chr8	102008743	102009743	398	1
chr8	102101218	102102218	399	0
chr8	102310675	102311675	400	0
chr8	103203942	103204942	401	0
chr8	103341453	103342453	402	0
chr8	103433397	103434397	403	1
chr8	103509842	103510842	404	1
chr8	103638745	103639745	405	1
chr8	103904236	103905236	406	1
chr8	103924502	103925502	407	1
chr8	104180213	104181213	408	1
chr8	104231043	104232043	409	0
chr8	104377875	104378875	410	0
chr8	104425812	104426812	411	0
chr8	104662583	104663583	412	0
chr8	105095237	105096237	413	1
chr8	105576315	105577315	414	0
chr8	105644876	105645876	415	0
chr8	105906601	105907601	416	0
chr8	105919433	105920433	417	1
chr8	105929693	105930693	418	1
chr8	106099470	106100470	419	0
chr8	106248065	106249065	420	1
chr8	106310842	106311842	421	1
chr8	106326996	106327996	422	0
chr8	106720563	106721563	423	1
chr8	106900943	106901943	424	1
chr8	107560738	107561738	425	1
chr8	107773054	107774054	426	0
chr8	107790883	107791883	427	1
chr8	108269617	108270617	428	1
chr8	108289020	108290020	429	0
chr8	108453508	108454508	430	0
chr8	108460945	108461945	431	0
chr8	108481337	108482337	432	0
chr8	108510422	108511422	433	0
chr8	108601989	108602989	434	0
chr8	109283532	109284532	435	0
chr8	109366751	109367751	436	0
chr8	109387741	109388741	437	1
chr8	109396255	109397255	438	1
chr8	109412902	109413902	439	1
chr8	109418236	109419236	440	1
chr8	109470912	109471912	441	0
chr8	109541637	109542637	442	1
chr8	109561994	109562994	443	1
chr8	109617329	109618329	444	0
chr8	115175105	115176105	445	1
chr8	115255195	115256195	446	0
chr8	115262970	115263970	447	1
chr8	115513056	115514056	448	1
chr8	115627752	115628752	449	0
chr8	115810164	115811164	450	0
chr8	115925914	115926914	451	0
chr8	116503827	116504827	452	0
chr8	116653941	116654941	453	0
chr8	116687912	116688912	454	0
chr8	116723330	116724330	455	1
chr8	116771122	116772122	456	0
chr8	117033736	117034736	457	1
chr8	117369715	117370715	458	0
chr8	118114850	118115850	459	0
chr8	118430726	118431726	460	1
chr8	118444540	118445540	461	0
chr8	118489797	118490797	462	0
chr8	118554985	118555985	463	0
chr8	118696725	118697725	464	0
chr8	119023037	119024037	465	0
chr8	119101322	119102322	466	0
chr8	119113973	119114973	467	0
chr8	119752960	119753960	468	0
chr8	119820293	119821293	469	0
chr8	120287966	120288966	470	0
chr8	120290119	120291119	471	1
chr8	120357783	120358783	472	1
chr8	120377339	120378339	473	1
chr8	120431562	120432562	474	1
chr8	120455039	120456039	475	1
chr8	120499646	120500646	476	0
chr8	120895158	120896158	477	1
chr8	121105723	121106723	478	0
chr8	121304543	121305543	479	1
chr8	121365076	121366076	480	0
chr8	121520214	121521214	481	0
chr8	121546659	121547659	482	1
chr8	121711181	121712181	483	1
chr8	121788163	121789163	484	0
chr8	121900791	121901791	485	0
chr8	121916951	121917951	486	0
chr8	122110055	122111055	487	0
chr8	122320611	122321611	488	0
chr8	122362846	122363846	489	1
chr8	122363451	122364451	490	1
chr8	122442156	122443156	491	0
chr8	122554847	122555847	492	0
chr8	123035864	123036864	493	0
chr8	123870039	123871039	494	0
chr8	124085535	124086535	495	1
chr8	124185868	124186868	496	0
chr8	124186181	124187181	497	0
chr8	124326446	124327446	498	0
chr8	124326871	124327871	499	1
chr8	124511384	124512384	500	0
chr8	125012122	125013122	501	1
chr8	125034615	125035615	502	0
chr8	125035503	125036503	503	0
chr8	125111701	125112701	504	0
chr8	125112052	125113052	505	0
chr8	125229899	125230899	506	0
chr8	125230951	125231951	507	1
chr8	125243614	125244614	508	0
chr8	125625277	125626277	509	1
chr8	125629105	125630105	510	0
chr8	126992058	126993058	511	0
chr8	127277176	127278176	512	0
chr8	127584926	127585926	513	1
chr8	127706733	127707733	514	1
chr8	128075212	128076212	515	1
chr8	128173629	128174629	516	1
chr8	128298726	128299726	517	0
chr8	128486049	128487049	518	0
chr8	128509179	128510179	519	0
chr8	128831723	128832723	520	1
chr8	128905317	128906317	521	1
chr8	129084248	129085248	522	1
chr8	129145431	129146431	523	0
chr8	129198807	129199807	524	0
chr8	129419793	129420793	525	1
chr8	129505252	129506252	526	1
chr8	129563920	129564920	527	0
chr8	129636818	129637818	528	1
chr8	129756365	129757365	529	1
chr8	129769258	129770258	530	0
chr8	129855699	129856699	531	1
chr8	129893542	129894542	532	0
chr8	130163032	130164032	533	1
chr8	130251307	130252307	534	1
chr8	130259699	130260699	535	0
chr8	130496585	130497585	536	0
chr8	130690523	130691523	537	1
chr8	130864051	130865051	538	1
chr8	131932145	131933145	539	0
chr8	131947425	131948425	540	0
chr8	131952349	131953349	541	0
chr8	131996861	131997861	542	0
chr8	132005266	132006266	543	1
chr8	133977096	133978096	544	1
chr8	134232727	134233727	545	0
chr8	134810919	134811919	546	1
chr8	134890877	134891877	547	0
chr8	135498832	135499832	548	0
chr8	135507914	135508914	549	0
chr8	135647120	135648120	550	0
chr8	136400423	136401423	551	1
chr8	136731376	136732376	552	0
chr8	139996888	139997888	553	1
chr8	139997461	139998461	554	1
chr8	140841407	140842407	555	0
chr8	140869812	140870812	556	0
chr8	140887647	140888647	557	0
chr8	142553260	142554260	558	0
chr8	142861518	142862518	559	1
chr8	142891769	142892769	560	1
chr8	144002102	144003102	561	0
chr9	391773	392773	1	1
chr9	596520	597520	2	0
chr9	1013680	1014680	3	0
chr9	2021983	2022983	4	1
chr9	2263217	2264217	5	0
chr9	2676556	2677556	6	0
chr9	2966955	2967955	7	0
chr9	2978823	2979823	8	0
chr9	3072927	3073927	9	1
chr9	3117782	3118782	10	1
chr9	3241930	3242930	11	1
chr9	3289758	3290758	12	0
chr9	3401269	3402269	13	0
chr9	3403532	3404532	14	0
chr9	3413183	3414183	15	0
chr9	3416212	3417212	16	1
chr9	3522540	3523540	17	1
chr9	3552782	3553782	18	1
chr9	3652654	3653654	19	0
chr9	3664493	3665493	20	1
chr9	3806172	3807172	21	1
chr9	3830034	3831034	22	1
chr9	4277078	4278078	23	0
chr9	4787592	4788592	24	0
chr9	4790026	4791026	25	1
chr9	4810349	4811349	26	1
chr9	4987580	4988580	27	0
chr9	5520526	5521526	28	1
chr9	5545203	5546203	29	0
chr9	5601759	5602759	30	1
chr9	5602541	5603541	31	1
chr9	5792428	5793428	32	1
chr9	5793501	5794501	33	1
chr9	5931287	5932287	34	1
chr9	5984610	5985610	35	0
chr9	6134370	6135370	36	0
chr9	6464334	6465334	37	1
chr9	6506265	6507265	38	0
chr9	6596538	6597538	39	1
chr9	6769255	6770255	40	0
chr9	6946819	6947819	41	0
chr9	7092793	7093793	42	1
chr9	7136061	7137061	43	0
chr9	7250624	7251624	44	1
chr9	7426539	7427539	45	1
chr9	7557784	7558784	46	1
chr9	10175514	10176514	47	0
chr9	12629044	12630044	48	0
chr9	12735533	12736533	49	0
chr9	12761024	12762024	50	0
chr9	12871989	12872989	51	0
chr9	12872604	12873604	52	0
chr9	12877796	12878796	53	1
chr9	12971116	12972116	54	1
chr9	12987016	12988016	55	1
chr9	13011101	13012101	56	0
chr9	13089190	13090190	57	0
chr9	13142993	13143993	58	1
chr9	13221112	13222112	59	0
chr9	13231492	13232492	60	1
chr9	13554098	13555098	61	0
chr9	13600209	13601209	62	1
chr9	14361248	14362248	63	0
chr9	14520503	14521503	64	0
chr9	14590435	14591435	65	0
chr9	14614796	14615796	66	0
chr9	14617080	14618080	67	1
chr9	14639511	14640511	68	0
chr9	14639708	14640708	69	0
chr9	14640040	14641040	70	1
chr9	14644774	14645774	71	1
chr9	14724838	14725838	72	1
chr9	14910112	14911112	73	0
chr9	15437441	15438441	74	0
chr9	15479624	15480624	75	1
chr9	15783295	15784295	76	0
chr9	15784162	15785162	77	1
chr9	15839073	15840073	78	0
chr9	16610614	16611614	79	0
chr9	17109487	17110487	80	0
chr9	17146638	17147638	81	0
chr9	17388850	17389850	82	1
chr9	17420606	17421606	83	0
chr9	17559380	17560380	84	0
chr9	17882975	17883975	85	0
chr9	17966046	17967046	86	0
chr9	17996050	17997050	87	0
chr9	17998565	17999565	88	1
chr9	18143187	18144187	89	0
chr9	18145464	18146464	90	1
chr9	18208765	18209765	91	0
chr9	18274680	18275680	92	0
chr9	18394089	18395089	93	1
chr9	18397413	18398413	94	0
chr9	18416415	18417415	95	0
chr9	18464233	18465233	96	0
chr9	18476729	18477729	97	0
chr9	18555722	18556722	98	1
chr9	18564205	18565205	99	0
chr9	18564713	18565713	100	0
chr9	18600616	18601616	101	0
chr9	18799499	18800499	102	0
chr9	19137846	19138846	103	0
chr9	19276512	19277512	104	0
chr9	19283721	19284721	105	0
chr9	19420888	19421888	106	0
chr9	20012536	20013536	107	0
chr9	20284411	20285411	108	0
chr9	20664998	20665998	109	0
chr9	20753422	20754422	110	0
chr9	20851828	20852828	111	1
chr9	20867621	20868621	112	0
chr9	20923843	20924843	113	1
chr9	21055702	21056702	114	0
chr9	21114465	21115465	115	1
chr9	21306750	21307750	116	0
chr9	21314590	21315590	117	1
chr9	21394698	21395698	118	0
chr9	21460718	21461718	119	0
chr9	21611601	21612601	120	0
chr9	21680391	21681391	121	1
chr9	21991424	21992424	122	1
chr9	22383331	22384331	123	1
chr9	22430629	22431629	124	1
chr9	22975251	22976251	125	1
chr9	26858997	26859997	126	1
chr9	26891165	26892165	127	0
chr9	26896275	26897275	128	0
chr9	26983886	26984886	129	0
chr9	27025695	27026695	130	0
chr9	27082022	27083022	131	0
chr9	27207161	27208161	132	0
chr9	27270856	27271856	133	0
chr9	27673005	27674005	134	1
chr9	28317414	28318414	135	0
chr9	28317640	28318640	136	0
chr9	28599751	28600751	137	1
chr9	31162452	31163452	138	1
chr9	31727298	31728298	139	1
chr9	31825034	31826034	140	1
chr9	31828532	31829532	141	1
chr9	32302871	32303871	142	1
chr9	32576009	32577009	143	1
chr9	32627241	32628241	144	1
chr9	32840801	32841801	145	0
chr9	32904297	32905297	146	0
chr9	32974185	32975185	147	0
chr9	33070848	33071848	148	0
chr9	33269795	33270795	149	0
chr9	34187080	34188080	150	0
chr9	34436187	34437187	151	1
chr9	34469827	34470827	152	0
chr9	35249994	35250994	153	0
chr9	35412633	35413633	154	0
chr9	35428130	35429130	155	0
chr9	35428722	35429722	156	0
chr9	35505399	35506399	157	0
chr9	35762909	35763909	158	0
chr9	35878235	35879235	159	1
chr9	35883182	35884182	160	0
chr9	35885449	35886449	161	0
chr9	36028515	36029515	162	1
chr9	36438150	36439150	163	0
chr9	36682279	36683279	164	0
chr9	37192532	37193532	165	0
chr9	37220879	37221879	166	0
chr9	37234618	37235618	167	0
chr9	37293735	37294735	168	0
chr9	37293949	37294949	169	0
chr9	37294871	37295871	170	1
chr9	37299676	37300676	171	0
chr9	37330568	37331568	172	1
chr9	37333658	37334658	173	1
chr9	38445742	38446742	174	0
chr9	38446430	38447430	175	0
chr9	38463689	38464689	176	1
chr9	68544502	68545502	177	0
chr9	68718579	68719579	178	1
chr9	68776829	68777829	179	0
chr9	68891591	68892591	180	1
chr9	69142923	69143923	181	1
chr9	69518226	69519226	182	1
chr9	69555462	69556462	183	1
chr9	69751591	69752591	184	0
chr9	69793914	69794914	185	0
chr9	69796711	69797711	186	0
chr9	69824269	69825269	187	0
chr9	70029881	70030881	188	0
chr9	70225986	70226986	189	0
chr9	70279750	70280750	190	0
chr9	70316765	70317765	191	1
chr9	70346656	70347656	192	0
chr9	70401893	70402893	193	1
chr9	70568090	70569090	194	1
chr9	70867546	70868546	195	1
chr9	70967899	70968899	196	0
chr9	71245408	71246408	197	0
chr9	71504447	71505447	198	1
chr9	71514316	71515316	199	1
chr9	71514646	71515646	200	1
chr9	71879729	71880729	201	1
chr9	71924438	71925438	202	0
chr9	71925592	71926592	203	0
chr9	71935978	71936978	204	0
chr9	71966879	71967879	205	1
chr9	72354372	72355372	206	0
chr9	72454674	72455674	207	0
chr9	72643139	72644139	208	0
chr9	72649855	72650855	209	0
chr9	72651540	72652540	210	1
chr9	72652896	72653896	211	0
chr9	72653511	72654511	212	0
chr9	72680595	72681595	213	0
chr9	72726589	72727589	214	0
chr9	72740562	72741562	215	1
chr9	72755611	72756611	216	1
chr9	72911510	72912510	217	1
chr9	73134989	73135989	218	0
chr9	73202898	73203898	219	0
chr9	73244699	73245699	220	1
chr9	73250150	73251150	221	1
chr9	73331977	73332977	222	1
chr9	73356117	73357117	223	1
chr9	73391951	73392951	224	1
chr9	73468289	73469289	225	0
chr9	73483409	73484409	226	1
chr9	73892354	73893354	227	1
chr9	74354901	74355901	228	1
chr9	75127241	75128241	229	0
chr9	75222530	75223530	230	1
chr9	75857505	75858505	231	1
chr9	75898473	75899473	232	0
chr9	76383301	76384301	233	0
chr9	76385236	76386236	234	1
chr9	76571766	76572766	235	0
chr9	76822800	76823800	236	0
chr9	77038157	77039157	237	0
chr9	77191708	77192708	238	0
chr9	77384555	77385555	239	1
chr9	77384789	77385789	240	1
chr9	77483734	77484734	241	0
chr9	77725861	77726861	242	0
chr9	77798719	77799719	243	0
chr9	77872222	77873222	244	0
chr9	78035594	78036594	245	0
chr9	78127078	78128078	246	0
chr9	78187260	78188260	247	0
chr9	78188302	78189302	248	1
chr9	78245144	78246144	249	0
chr9	78425660	78426660	250	1
chr9	78759338	78760338	251	0
chr9	78898426	78899426	252	1
chr9	79558984	79559984	253	0
chr9	79592371	79593371	254	0
chr9	79603216	79604216	255	0
chr9	79609149	79610149	256	0
chr9	79881265	79882265	257	1
chr9	79998687	79999687	258	1
chr9	80203340	80204340	259	0
chr9	81058633	81059633	260	0
chr9	81290207	81291207	261	1
chr9	81421653	81422653	262	0
chr9	81455420	81456420	263	1
chr9	81513510	81514510	264	0
chr9	81717313	81718313	265	0
chr9	81814727	81815727	266	0
chr9	81908655	81909655	267	0
chr9	82206720	82207720	268	1
chr9	82319654	82320654	269	0
chr9	82454742	82455742	270	1
chr9	82534968	82535968	271	1
chr9	82854834	82855834	272	1
chr9	82865428	82866428	273	1
chr9	83130142	83131142	274	1
chr9	83263576	83264576	275	0
chr9	83578887	83579887	276	1
chr9	83740368	83741368	277	0
chr9	84003594	84004594	278	1
chr9	84331673	84332673	279	1
chr9	84373837	84374837	280	1
chr9	84642533	84643533	281	0
chr9	84708187	84709187	282	0
chr9	84989951	84990951	283	1
chr9	85605557	85606557	284	1
chr9	85639544	85640544	285	1
chr9	85658360	85659360	286	0
chr9	85710570	85711570	287	1
chr9	85964018	85965018	288	0
chr9	85984866	85985866	289	1
chr9	86327845	86328845	290	0
chr9	86384619	86385619	291	1
chr9	86552150	86553150	292	1
chr9	86620778	86621778	293	0
chr9	86933689	86934689	294	1
chr9	86989773	86990773	295	1
